"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
12,337,"radio",0,0,0,0,0.1111,0.6444,0.2222,0,0
1,320,"friends/family",0,0,0,0,0.1666,0.2,0.3333,0,0
1,321,"friends/family",71,161,0,0,0.0347,0.2608,0.3043,0,1
12,342,"podcast",35,71,0,0,0.0454,0.3863,0.3295,1,1
12,356,"unknown",21,24,18,29,0.0285,0.4535,0.2678,1,1
12,344,"friends/family",0,0,0,0,0,0.2571,0.2857,0,0
1,320,"unknown",63,0,0,0,0,0.54,0.35,0,0
12,337,"unknown",0,2,14,110,0,0.4484,0.3787,1,1
12,334,"podcast",0,0,0,0,0,0.35,0.125,0,0
12,352,"facebook",40,0,0,0,0.0717,0.3948,0.3076,1,1
12,333,"friends/family",0,0,0,0,0.2857,0.3142,0.2142,0,0
12,331,"youtube",36,45,163,77,0.1571,0.2857,0.3214,1,1
12,350,"friends/family",0,0,0,0,0.1428,0.1428,0.2857,0,0
12,347,"facebook",0,0,0,0,0,0.5428,0.2857,0,0
12,334,"friends/family",0,0,0,0,0.2571,0.2285,0.1428,0,0
1,324,"facebook",0,0,0,0,0.1,0.375,0.1875,0,0
12,347,"friends/family",0,0,0,0,0,0.2444,0.3333,1,0
12,337,"blog",25,2,11,98,0.0631,0.4666,0.2982,1,1
11,358,"unknown",8,0,0,0,0,0.4222,0.3888,1,0
11,358,"podcast",41,44,105,42,0.0436,0.4545,0.3545,1,1
12,343,"unknown",0,0,0,0,0,0.48,0.4,0,0
12,345,"unknown",0,0,0,0,0,0.38,0.2,0,0
11,364,"friends/family",41,22,30,21,0.1194,0.322,0.3311,1,1
12,330,"friends/family",123,0,0,0,0.3238,0.4,0.3809,0,1
11,360,"unknown",0,0,0,0,0,0.28,0,0,0
12,340,"friends/family",40,5,34,0,0.0072,0.44,0.3545,0,1
12,351,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
12,356,"google",35,0,0,0,0.01,0.35,0.325,0,1
12,351,"facebook",0,0,0,0,0,0.4571,0.2142,0,0
11,361,"unknown",151,101,60,0,0.3217,0.2173,0.3043,0,1
1,321,"friends/family",0,0,0,0,0.225,0.275,0.375,0,0
12,352,"podcast",19,0,0,0,0.0705,0.3176,0.2647,1,0
12,327,"friends/family",0,0,0,0,0.0222,0.4888,0.3888,0,0
11,357,"unknown",0,0,0,0,0,0.325,0.3125,0,0
12,342,"blog",0,0,0,0,0.2,0.1,0.5,0,0
12,328,"radio",0,0,0,0,0,0.35,0.125,0,0
12,338,"podcast",47,0,0,0,0.1176,0.3882,0.2352,1,1
12,343,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,329,"youtube",49,205,0,0,0.15,0.53,0.45,0,1
11,362,"facebook",122,3,118,111,0,0.5185,0.2962,0,1
12,355,"unknown",61,35,43,36,0.0333,0.2794,0.3076,1,1
12,342,"podcast",27,70,33,31,0.1491,0.3288,0.322,1,1
11,358,"friends/family",0,0,0,0,0,0.7,0.5,0,0
1,324,"facebook",0,0,0,0,0.0727,0.3272,0.2727,0,0
12,340,"facebook",31,59,34,0,0,0.4333,0.4444,0,1
1,320,"facebook",0,0,0,0,0,0.4,0.2857,0,0
11,358,"radio",0,0,0,0,0.1,0.175,0.4375,0,0
12,338,"unknown",172,0,0,0,0.1266,0.2466,0.3333,0,1
12,342,"unknown",93,0,0,0,0.0857,0.1857,0.3928,0,0
12,351,"podcast",0,0,0,0,0.1,0.4,0.375,0,0
12,355,"facebook",0,0,0,0,0.125,0.2,0.3125,1,0
12,338,"friends/family",0,0,0,0,0.1428,0.2571,0.3571,0,0
12,351,"facebook",121,0,0,0,0.1368,0.3052,0.3157,0,1
12,352,"facebook",0,0,0,0,0,0.4,0.25,0,0
12,327,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,352,"unknown",0,0,0,0,0.0666,0.3466,0.3,1,0
12,346,"unknown",129,0,0,0,0.2625,0.1625,0.3437,1,0
12,350,"podcast",0,0,0,0,0.1333,0.1666,0.3333,0,0
12,336,"unknown",123,64,0,0,0.0533,0.5333,0.4,0,0
12,356,"podcast",0,0,0,0,0.1,0.42,0.25,0,0
1,323,"podcast",0,0,0,0,0.2,0.025,0.3125,1,0
12,327,"friends/family",0,0,0,0,0.025,0.325,0.25,0,0
12,342,"friends/family",35,0,0,0,0.2769,0.2615,0.3461,0,0
1,320,"friends/family",6,65,0,0,0.01,0.5,0.325,0,1
12,352,"friends/family",39,24,78,83,0.0612,0.4258,0.3548,1,1
11,366,"facebook",0,0,0,0,0.0888,0.3111,0.3333,0,0
12,349,"youtube",0,0,0,0,0,0.275,0.3125,1,0
1,321,"facebook",14,0,0,0,0.0095,0.3142,0.3571,0,0
1,321,"unknown",130,63,0,0,0,0.5272,0.2272,0,1
12,342,"radio",1,0,0,0,0.26,0.28,0.275,0,0
12,336,"youtube",0,0,0,0,0.1,0.275,0.3125,1,0
12,335,"facebook",94,0,0,0,0,0.6428,0.3214,0,1
12,329,"youtube",37,0,0,0,0.05,0.6,0.25,0,0
12,353,"friends/family",96,0,0,0,0,0.4,0.375,0,0
11,360,"friends/family",0,0,0,0,0,0.28,0.4,0,0
11,358,"facebook",9,1,10,15,0.185,0.31,0.3625,0,1
12,326,"unknown",0,0,0,0,0,0.4,0.1,0,0
12,339,"friends/family",145,0,0,0,0.0666,0.44,0.2333,0,0
12,336,"unknown",64,0,0,0,0.1777,0.4444,0.3333,1,0
11,363,"unknown",56,46,10,0,0,0.3875,0.375,0,1
1,321,"friends/family",66,0,0,0,0,0.5571,0.2857,0,0
12,339,"friends/family",0,0,0,0,0.25,0.05,0.25,1,0
1,321,"friends/family",0,0,0,0,0,0.56,0.3,0,0
12,345,"facebook",0,0,0,0,0,0.3142,0.2857,0,0
12,344,"catalog/mailer",36,15,42,7,0.1333,0.22,0.3666,1,1
12,355,"podcast",0,0,0,0,0.1111,0.2666,0.3333,1,0
1,321,"friends/family",0,0,0,0,0.125,0.05,0.3125,0,0
1,323,"unknown",155,0,0,0,0,0.4125,0.3125,0,0
12,334,"friends/family",0,0,0,0,0,0.4285,0.4285,0,0
11,358,"podcast",75,199,75,0,0.1703,0.4148,0.3333,0,1
12,337,"friends/family",62,0,0,0,0,0.3066,0.3,0,0
11,358,"friends/family",0,0,0,0,0,0.4,0.375,0,0
12,327,"friends/family",81,78,0,0,0,0.6363,0.2272,1,0
11,359,"friends/family",14,1,22,5,0.1187,0.225,0.2968,0,1
12,345,"unknown",0,0,0,0,0.0666,0.36,0.4,0,1
12,349,"unknown",0,0,0,0,0,0.5666,0.25,0,0
12,348,"unknown",0,0,0,0,0,0.5333,0.3333,0,0
12,327,"unknown",0,0,0,0,0,0.2333,0.0833,0,0
12,343,"blog",20,0,0,0,0,0.4222,0.3055,1,1
1,320,"unknown",83,40,17,0,0.0125,0.5937,0.3125,0,1
12,349,"unknown",43,49,0,0,0.1307,0.1846,0.3269,0,1
11,363,"friends/family",0,0,0,0,0,0.4363,0.3636,0,0
12,336,"unknown",1,25,0,0,0.062,0.3586,0.2586,1,1
12,343,"unknown",329,0,0,0,0,0.3818,0.3181,0,1
12,344,"friends/family",0,0,0,0,0.1111,0.2666,0.3333,1,0
11,358,"facebook",8,0,0,0,0.125,0.3125,0.3125,0,1
12,342,"podcast",0,0,0,0,0,0.2444,0.2777,1,0
12,328,"friends/family",17,4,21,28,0.084,0.2956,0.3695,0,1
12,349,"friends/family",0,0,0,0,0.125,0.175,0.3125,1,0
12,349,"friends/family",0,0,0,0,0.3,0.1333,0.3333,1,0
12,352,"friends/family",80,26,38,134,0.0285,0.3714,0.2857,0,1
1,321,"unknown",14,16,58,0,0.019,0.438,0.2619,0,1
12,341,"unknown",0,0,0,0,0,0.3,0.1875,0,0
12,351,"radio",60,0,0,0,0.1428,0.3857,0.2857,1,0
12,355,"unknown",65,14,0,13,0.1669,0.4368,0.2766,1,1
11,357,"podcast",0,0,0,0,0.125,0.2,0.3125,1,0
12,341,"friends/family",0,0,0,0,0,0.44,0.3,0,0
1,323,"friends/family",17,13,223,0,0.2171,0.4285,0.3,0,1
12,336,"podcast",0,0,0,0,0.08,0.36,0.35,1,0
12,348,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,326,"friends/family",0,0,0,0,0.1142,0.5714,0.3571,0,0
12,331,"unknown",80,34,62,31,0.0301,0.532,0.2264,1,1
12,331,"friends/family",32,0,0,0,0.2363,0.2545,0.2727,1,0
1,322,"podcast",21,50,146,0,0.2117,0.2823,0.2352,0,1
1,321,"catalog/mailer",131,25,58,23,0.0177,0.6844,0.2444,1,1
12,327,"friends/family",0,0,0,0,0,0.6571,0.4285,0,0
12,350,"unknown",0,0,0,0,0,0.2333,0.25,0,0
1,320,"podcast",31,27,39,78,0,0.5714,0.3673,1,1
12,326,"facebook",0,0,0,0,0,0.525,0.25,0,0
12,354,"unknown",56,19,200,0,0.0275,0.3517,0.2241,0,1
12,348,"unknown",82,0,0,0,0,0.3666,0.2777,0,0
11,363,"unknown",193,0,0,0,0.08,0.62,0.35,0,1
12,343,"friends/family",7,37,49,111,0,0.46,0.375,0,1
12,341,"unknown",0,0,0,0,0,0.425,0.375,0,0
11,358,"unknown",116,17,92,0,0.1255,0.3348,0.2558,1,1
12,352,"radio",0,0,0,0,0.0571,0.4,0.3571,0,1
12,338,"friends/family",0,0,0,0,0,0.3777,0.3333,0,0
12,351,"friends/family",55,0,0,0,0,0.4285,0.3214,0,0
1,324,"facebook",3,0,0,0,0,0.35,0.125,0,0
12,338,"youtube",23,21,34,45,0.1142,0.3542,0.3285,0,1
12,352,"friends/family",0,0,0,0,0,0.45,0.3125,0,0
12,339,"podcast",0,0,0,0,0,0.4421,0.2894,1,1
12,329,"facebook",73,0,0,0,0.31,0.26,0.275,1,0
11,359,"podcast",123,200,0,0,0.1833,0.4333,0.375,0,1
12,348,"facebook",0,0,0,0,0.0888,0.1777,0.3888,0,0
1,324,"friends/family",0,0,0,0,0,0.35,0.125,0,0
1,321,"unknown",112,81,0,0,0.1555,0.4444,0.1944,0,1
12,353,"youtube",46,0,0,0,0.2695,0.2695,0.3478,0,1
12,345,"unknown",94,83,55,100,0.0105,0.2789,0.2894,1,1
12,332,"facebook",0,0,0,0,0.1,0.475,0.4375,0,0
12,351,"youtube",62,92,93,97,0.0549,0.4392,0.3627,0,1
12,337,"unknown",114,0,0,0,0.05,0.2375,0.3125,0,0
12,342,"unknown",126,65,7,0,0.0416,0.5083,0.2916,0,1
12,351,"unknown",0,0,0,0,0.125,0.2,0.3125,1,0
12,354,"unknown",1,0,1,0,0,0.2592,0.2407,0,1
12,339,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
11,361,"youtube",10,0,0,0,0,0.5777,0.3888,0,0
12,339,"youtube",0,0,0,0,0,0.275,0.3125,1,0
12,355,"unknown",0,0,0,0,0,0.325,0.375,0,0
12,341,"friends/family",34,41,55,32,0.1348,0.479,0.3953,0,1
12,338,"friends/family",0,0,0,0,0.1111,0.4222,0.2777,1,0
12,332,"friends/family",0,0,0,0,0.0222,0.3555,0.2222,0,0
12,350,"friends/family",0,0,0,0,0,0.75,0.4375,0,0
11,358,"unknown",0,0,0,0,0.25,0.2,0.3125,0,0
12,332,"friends/family",0,0,0,0,0.0222,0.4222,0.3888,0,0
11,357,"friends/family",0,0,0,0,0,0.6,0.3,0,0
12,340,"friends/family",0,0,0,0,0,0.3666,0.25,0,0
1,324,"friends/family",0,0,0,0,0.0222,0.4222,0.2777,0,0
1,320,"podcast",14,278,2,0,0.1034,0.5103,0.2931,0,1
12,341,"facebook",0,0,0,0,0.16,0.16,0.3,0,0
12,340,"unknown",0,0,0,0,0,0.32,0.3,1,0
11,358,"unknown",0,0,0,0,0,0,0.3333,0,0
11,357,"unknown",0,0,0,0,0.1,0.35,0.375,0,0
12,330,"friends/family",102,91,0,0,0.0896,0.4275,0.2931,1,1
12,327,"facebook",0,0,0,0,0.1777,0.3777,0.3888,0,0
12,349,"friends/family",8,87,23,104,0.0114,0.44,0.2571,0,1
1,320,"friends/family",0,0,0,0,0.125,0.325,0.3125,1,0
1,323,"podcast",0,0,0,0,0.2,0.225,0.3125,0,0
12,344,"friends/family",0,0,0,0,0.9,0,0.5,0,0
12,352,"podcast",0,0,0,0,0,0.4285,0.2857,0,0
1,321,"unknown",0,0,0,0,0.309,0.3636,0.2727,0,0
12,345,"friends/family",35,0,0,0,0.0307,0.4461,0.3461,0,0
12,355,"friends/family",0,0,0,0,0.0666,0.24,0.2666,1,0
12,339,"friends/family",0,0,0,0,0,0.4666,0.3333,0,0
12,340,"unknown",171,42,0,0,0.0105,0.5578,0.2894,1,1
11,362,"youtube",0,0,0,0,0,0.9,0.5,0,0
12,356,"youtube",108,0,0,0,0,0.4833,0.4166,0,0
12,337,"radio",28,0,0,0,0.047,0.447,0.3823,1,1
1,321,"podcast",0,0,0,0,0.1777,0.2,0.3333,0,0
12,353,"google",153,0,0,0,0.1071,0.4,0.3035,1,1
12,339,"friends/family",22,184,0,0,0.0727,0.4727,0.3636,0,1
12,349,"facebook",0,0,0,0,0,0.4,0.25,0,0
12,335,"unknown",0,0,0,0,0.0666,0.3833,0.2916,1,0
12,343,"friends/family",0,0,0,0,0.025,0.225,0.375,0,0
12,352,"facebook",0,0,0,0,0,0.6,0.3333,0,0
12,343,"friends/family",70,0,0,0,0.3176,0.3647,0.3235,1,0
12,340,"catalog/mailer",0,0,0,0,0.1,0.325,0.25,0,0
12,340,"facebook",38,93,57,67,0,0.6322,0.3548,0,1
12,333,"friends/family",162,0,0,0,0,0.6153,0.3846,0,1
11,359,"friends/family",113,0,0,0,0.1818,0.4181,0.409,0,0
11,358,"friends/family",1,1,3,5,0.0411,0.2382,0.2279,0,1
12,348,"podcast",87,103,92,0,0.225,0.2437,0.25,0,1
12,343,"friends/family",0,0,0,0,0.025,0.475,0.375,0,0
1,324,"youtube",23,224,0,0,0,0.2285,0.3214,0,1
12,348,"friends/family",48,232,0,0,0.1888,0.2888,0.3333,1,0
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,334,"youtube",27,192,0,0,0.0476,0.4571,0.2857,1,1
11,359,"unknown",103,74,72,0,0.0666,0.3111,0.2222,0,1
12,341,"youtube",0,0,0,0,0,0.22,0.25,1,0
1,324,"friends/family",0,0,0,0,0,0.5714,0.4285,0,0
12,355,"unknown",0,0,0,0,0,0.28,0.2,0,0
1,320,"podcast",13,130,0,0,0.0965,0.4137,0.3448,0,1
12,330,"unknown",0,0,0,0,0.1636,0.2454,0.25,0,1
12,343,"podcast",109,85,93,0,0,0.6,0.326,0,1
1,322,"youtube",19,18,47,162,0.1586,0.3448,0.2241,0,1
11,358,"friends/family",99,0,0,0,0,0.5684,0.3684,0,1
12,330,"podcast",39,27,34,29,0.0457,0.4571,0.3,0,1
11,359,"unknown",105,58,0,0,0,0.3555,0.3333,0,0
12,337,"friends/family",42,0,0,0,0,0.4333,0.4166,0,0
11,358,"unknown",193,0,0,0,0.0666,0.4,0.375,0,1
12,327,"podcast",74,59,67,119,0.0074,0.4592,0.2962,1,1
11,359,"friends/family",0,0,0,0,0,0.6666,0.3333,0,0
12,327,"unknown",0,0,0,0,0,0.7,0.25,0,0
11,364,"friends/family",0,0,0,0,0.2,0.12,0.3,1,0
12,327,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
11,364,"podcast",167,0,0,0,0.32,0.22,0.25,0,0
12,327,"friends/family",41,0,0,0,0.04,0.336,0.24,1,1
12,354,"facebook",0,0,0,0,0,0.2,0.4,0,0
12,334,"facebook",157,0,0,0,0,0.4857,0.4047,0,1
11,357,"friends/family",0,0,0,0,0,0.45,0.3125,0,0
1,322,"catalog/mailer",0,0,0,0,0,0.4666,0.375,0,0
12,344,"friends/family",0,0,0,0,0,0.15,0.25,0,0
12,327,"friends/family",0,0,0,0,0,0.35,0.125,0,0
1,321,"friends/family",0,0,0,0,0,0.35,0.125,0,0
1,321,"unknown",49,22,38,18,0.1152,0.4237,0.3898,0,1
12,354,"radio",82,0,0,0,0.0818,0.3454,0.3181,0,1
12,348,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,333,"friends/family",0,0,0,0,0,0.45,0.25,0,0
12,327,"friends/family",29,43,0,0,0.0086,0.4347,0.3695,1,1
12,326,"youtube",0,0,0,0,0.1,0.375,0.375,0,0
12,338,"friends/family",22,28,107,0,0.1,0.4375,0.4062,0,1
12,337,"unknown",94,82,39,44,0.0322,0.4387,0.3709,1,1
12,339,"unknown",0,0,0,0,0,0.3333,0.25,0,0
1,322,"catalog/mailer",8,0,8,0,0.1166,0.4388,0.2777,1,1
12,332,"facebook",0,0,0,0,0,0.5333,0.2777,0,0
1,320,"podcast",9,14,35,0,0.1348,0.3348,0.279,0,1
12,344,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,326,"friends/family",0,0,0,0,0,0.35,0.125,0,0
11,358,"friends/family",30,111,0,0,0,0.2823,0.3529,1,1
12,349,"facebook",0,0,0,0,0,0.5,0.4375,0,0
11,365,"friends/family",59,32,62,60,0.2357,0.3571,0.3571,1,1
12,334,"youtube",83,0,0,0,0,0.5125,0.375,0,0
12,352,"youtube",0,0,0,0,0,0.3111,0.2777,0,0
1,323,"podcast",24,0,0,0,0,0.6,0.375,0,1
1,321,"unknown",132,0,0,0,0,0.4,0.3846,0,0
11,358,"unknown",0,0,0,0,0,0.275,0.375,0,0
12,340,"catalog/mailer",0,0,0,0,0.0666,0.0666,0.1666,0,0
12,326,"youtube",0,0,0,0,0,0.5,0.1666,0,0
12,328,"podcast",18,0,64,84,0.0338,0.4,0.2796,0,1
12,356,"unknown",150,0,0,0,0.0571,0.4428,0.3571,1,0
12,334,"blog",180,0,0,0,0,0.5058,0.3529,0,0
12,340,"unknown",0,0,0,0,0,0.275,0.3125,1,0
11,359,"friends/family",0,122,130,0,0.1724,0.4,0.3448,0,1
12,336,"podcast",0,0,0,0,0,0.35,0.1875,0,0
1,320,"friends/family",25,45,0,0,0.0533,0.48,0.3333,0,1
12,343,"friends/family",152,0,0,0,0.0727,0.3636,0.2727,0,0
12,328,"unknown",36,22,19,8,0.0428,0.4952,0.3095,0,1
12,332,"podcast",14,20,12,0,0.1393,0.3878,0.3333,0,1
12,326,"unknown",136,0,0,0,0,0.48,0.35,0,0
12,355,"friends/family",0,0,0,0,0,0.475,0.375,0,0
12,342,"youtube",110,0,0,0,0.0785,0.4285,0.2857,1,1
12,337,"facebook",60,0,0,0,0,0.4133,0.4,0,0
12,354,"friends/family",5,43,17,200,0.0384,0.3769,0.3846,1,1
12,344,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,327,"facebook",0,0,0,0,0.0888,0.3333,0.3333,0,0
12,326,"friends/family",0,0,0,0,0,0.4,0.25,0,0
1,320,"catalog/mailer",0,0,0,0,0.0181,0.4181,0.3181,0,0
12,338,"friends/family",0,0,0,0,0,0.2,0.1666,1,0
11,360,"friends/family",0,0,0,0,0,0.3714,0.4285,0,0
11,357,"friends/family",0,0,0,0,0,0.3333,0.25,0,0
12,329,"unknown",133,0,0,0,0.2363,0.5272,0.2727,0,0
11,358,"podcast",49,15,36,36,0.225,0.3333,0.3437,1,1
1,321,"podcast",0,0,0,0,0,0.2333,0.3333,0,0
12,326,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,322,"podcast",3,34,9,0,0,0.4571,0.4047,0,1
1,324,"unknown",4,0,0,0,0.01,0.63,0.35,0,0
12,335,"podcast",0,0,0,0,0.1,0.275,0.25,1,0
12,331,"unknown",8,17,39,16,0.0923,0.4692,0.3461,1,1
12,352,"friends/family",0,0,0,0,0,0.52,0.4,0,0
11,359,"unknown",160,168,22,0,0,0.49,0.35,0,1
12,329,"unknown",0,0,0,0,0.0285,0.2857,0.2857,1,0
12,340,"friends/family",49,0,0,0,0,0.4769,0.3846,0,0
12,356,"facebook",0,0,0,0,0,0.2,0.5,0,0
12,332,"unknown",0,0,0,0,0.0285,0.1428,0.2142,1,0
11,358,"youtube",0,0,0,0,0,0.5272,0.3636,0,1
12,345,"unknown",0,0,0,0,0,0.2666,0.3333,0,0
12,356,"friends/family",50,15,0,0,0.1478,0.2521,0.3478,1,0
12,327,"friends/family",126,0,0,0,0.1454,0.4,0.3636,0,0
12,339,"facebook",0,0,0,0,0,0,0.5,0,0
12,327,"friends/family",0,0,0,0,0,0.325,0.3125,0,0
12,341,"target",171,141,0,0,0.0914,0.48,0.2714,0,1
1,321,"friends/family",13,13,2,27,0.2109,0.3654,0.3181,0,1
12,335,"blog",0,0,0,0,0,0.15,0.1875,1,0
12,337,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,331,"friends/family",0,0,0,0,0.1,0.35,0.25,1,0
12,347,"friends/family",159,90,0,0,0.009,0.3727,0.2727,0,1
12,348,"youtube",13,112,20,0,0.0333,0.4,0.35,0,1
12,342,"unknown",0,0,0,0,0.1333,0.5333,0.5,0,0
12,332,"unknown",0,0,0,0,0,0.5,0.3125,1,0
12,328,"unknown",0,0,0,0,0.0222,0.3111,0.2777,0,0
11,359,"unknown",0,0,0,0,0,0.32,0.2,0,0
12,328,"catalog/mailer",0,0,0,0,0,0.35,0.125,0,0
1,320,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,341,"friends/family",58,16,77,0,0.0695,0.513,0.3913,1,1
12,328,"unknown",125,60,0,0,0.0761,0.3809,0.238,0,1
12,339,"podcast",9,70,0,0,0.0111,0.3333,0.2222,0,1
12,328,"unknown",157,14,126,0,0,0.625,0.3125,0,1
11,362,"friends/family",0,0,0,0,0.3,0.325,0.4375,0,0
12,330,"youtube",35,53,71,49,0.0941,0.4941,0.3823,0,1
1,320,"youtube",0,0,0,0,0,0.425,0.375,0,0
11,361,"podcast",0,0,0,0,0.038,0.4285,0.3571,0,1
12,340,"friends/family",0,0,0,0,0,0,0.1428,0,0
11,358,"friends/family",1,174,0,0,0,0.5454,0.3636,0,1
12,350,"friends/family",0,0,0,0,0,0.5,0.3125,0,0
11,358,"podcast",0,0,0,0,0,0.3619,0.2619,0,0
11,366,"friends/family",0,0,0,0,0,0.4888,0.3888,0,0
11,363,"unknown",178,0,0,0,0,0.5,0.45,0,0
1,323,"podcast",20,0,20,0,0.0086,0.3652,0.1956,1,1
12,333,"youtube",20,0,24,6,0.0242,0.509,0.3333,1,1
12,342,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,336,"friends/family",135,0,0,0,0,0.5733,0.3,0,0
11,359,"podcast",0,0,0,0,0.1428,0.3142,0.4285,1,0
12,344,"unknown",0,0,0,0,0,0.2333,0.25,0,0
11,357,"youtube",63,43,57,125,0.2,0.35,0.1875,0,1
1,324,"unknown",0,0,0,0,0.08,0.52,0.4,0,0
12,333,"friends/family",0,0,0,0,0.0888,0.2444,0.2777,1,0
12,356,"friends/family",47,181,0,0,0.4,0.1,0.3125,1,1
11,358,"friends/family",3,0,0,0,0.0857,0.2571,0.3333,1,1
12,330,"unknown",0,0,0,0,0,0.5333,0.2777,0,0
12,337,"unknown",183,41,21,0,0,0.11,0.325,0,1
12,343,"podcast",89,0,0,0,0.0625,0.3875,0.2812,0,0
12,353,"facebook",224,0,0,0,0,0.4235,0.3529,0,0
11,361,"unknown",0,0,0,0,0,0.35,0.25,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,353,"unknown",194,0,0,0,0.2615,0.2461,0.3461,1,0
12,355,"podcast",27,0,0,0,0.18,0.22,0.15,0,0
12,354,"unknown",0,0,0,0,0,0.625,0.375,0,0
12,336,"target",0,0,0,0,0,0.3428,0.2857,0,0
12,344,"friends/family",15,16,0,0,0,0.2315,0.2894,0,0
1,321,"friends/family",18,23,21,0,0.0875,0.4208,0.3541,0,1
12,334,"facebook",111,26,55,96,0.1314,0.4742,0.2857,0,1
12,340,"friends/family",161,23,28,113,0.1266,0.3533,0.3333,0,1
12,347,"blog",54,48,205,20,0.0388,0.4,0.3055,1,1
12,342,"friends/family",14,49,0,0,0.0285,0.5,0.4285,0,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,333,"facebook",0,0,0,0,0.0222,0.4444,0.2222,0,0
12,352,"friends/family",0,0,0,0,0,0.2222,0.2777,0,0
12,345,"radio",0,0,0,0,0,0.275,0.3125,1,0
11,359,"friends/family",0,0,0,0,0.125,0.375,0.4375,0,0
12,327,"friends/family",0,0,0,0,0.1,0.375,0.375,0,0
1,322,"podcast",0,0,0,0,0.1,0.375,0.375,0,0
12,341,"friends/family",0,0,0,0,0,0.36,0.375,1,1
11,361,"unknown",44,0,0,0,0.175,0.35,0.3125,0,0
12,346,"youtube",0,0,0,0,0,0.36,0.35,0,0
12,352,"unknown",0,0,0,0,0,0,0.25,0,0
12,327,"friends/family",0,0,0,0,0,0.5428,0.5,0,0
1,324,"unknown",71,0,0,0,0,0.5789,0.2894,0,1
12,335,"friends/family",0,0,0,0,0.08,0.3,0.3,1,0
1,324,"facebook",38,0,0,0,0.0181,0.5272,0.3181,0,0
12,344,"facebook",0,22,42,0,0,0.3565,0.3586,0,1
12,349,"friends/family",56,34,0,0,0.088,0.44,0.38,1,1
1,321,"facebook",23,0,0,0,0.0555,0.4777,0.3611,1,0
12,355,"radio",0,0,0,0,0,0.6,0.4166,0,0
11,357,"podcast",30,14,0,0,0.16,0.205,0.3,1,1
12,334,"friends/family",0,0,0,0,0.125,0.35,0.3125,0,0
1,320,"unknown",0,0,0,0,0,0.35,0.125,0,0
11,359,"facebook",0,0,0,0,0,0,0.3333,0,0
11,357,"unknown",0,0,0,0,0,0.225,0.3125,0,0
12,326,"friends/family",16,49,0,0,0,0.5523,0.3333,0,1
1,324,"youtube",73,70,80,64,0.123,0.4666,0.3717,0,1
12,348,"friends/family",54,26,44,0,0.0342,0.4628,0.3285,1,1
12,349,"facebook",0,0,0,0,0,0.4666,0.4166,0,0
12,327,"friends/family",0,0,0,0,0,0.475,0.375,0,0
12,345,"unknown",0,0,0,0,0,0.4,0.5,0,0
11,357,"unknown",33,165,144,0,0,0.4315,0.3684,0,1
1,322,"catalog/mailer",0,0,0,0,0,0.5428,0.4285,0,0
12,356,"unknown",18,28,34,35,0.1285,0.2392,0.241,1,1
12,336,"unknown",45,0,0,0,0.0769,0.2461,0.2692,0,0
1,322,"podcast",55,17,32,7,0.0777,0.4222,0.2361,0,1
11,357,"friends/family",133,167,0,0,0.2896,0.1793,0.3103,1,1
11,366,"unknown",7,0,0,0,0,0.3058,0.2941,1,0
12,342,"friends/family",22,17,0,0,0.1857,0.2571,0.3928,0,1
12,356,"unknown",0,0,0,0,0.18,0.22,0.2,1,0
12,348,"facebook",0,0,0,0,0,0.275,0.25,0,0
12,350,"facebook",0,0,0,0,0,0.5777,0.3888,0,0
12,327,"friends/family",126,0,0,0,0,0.5333,0.3333,0,0
12,338,"facebook",0,0,0,0,0.0727,0.1454,0.1818,0,0
12,348,"podcast",127,181,0,0,0,0.6235,0.4411,1,1
12,341,"podcast",136,0,0,0,0.1411,0.5058,0.2647,0,0
12,341,"friends/family",0,0,0,0,0,0.3,0.4,0,0
12,337,"facebook",0,0,0,0,0,0.3777,0.3333,0,0
12,341,"friends/family",0,0,0,0,0,0.5,0.375,0,0
1,320,"catalog/mailer",41,0,0,0,0.16,0.22,0.35,0,0
12,329,"facebook",0,0,0,0,0,0.4333,0.1666,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,326,"unknown",0,0,0,0,0.025,0.45,0.4375,0,0
12,327,"unknown",0,0,0,0,0,0.35,0.125,0,0
