"mem_signup_month","num_days_as_member","acquisition_source","days_between_first_and_second_order","days_between_second_and_third_order","days_between_third_and_fourth_order","days_between_fourth_and_fifth_order","spicy_preference_index","sweet_preference_index","tart_preference_index","has_purchased_a_limited_edition_sku","has_spent_more_than_50_dollars"
12,350,"facebook",10,6,76,0,0.1,0.26,0.425,0,1
11,361,"youtube",0,0,0,0,0.25,0.2,0.3125,0,0
12,332,"podcast",0,0,0,0,0,0.375,0.3125,0,0
1,321,"friends/family",35,30,26,105,0,0.4666,0.3333,0,1
12,337,"youtube",0,81,0,0,0.1071,0.3714,0.3571,1,1
12,336,"target",0,0,0,0,0.1,0.275,0.3125,1,0
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,344,"facebook",0,0,0,0,0,0.2666,0.2777,1,0
1,323,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,328,"unknown",138,0,0,0,0,0.6,0.1875,0,0
12,329,"friends/family",1,13,0,0,0.2,0.2285,0.3928,1,1
12,327,"blog",0,0,0,0,0.1,0.375,0.375,0,0
1,324,"youtube",184,0,0,0,0,0.425,0.3437,0,1
11,357,"friends/family",0,0,0,0,0.2,0.44,0.5,0,0
12,330,"unknown",0,0,0,0,0.36,0.36,0.4,0,1
12,350,"friends/family",0,0,0,0,0,0.44,0.5,0,0
12,341,"friends/family",0,0,0,0,0.025,0.525,0.375,0,0
12,340,"blog",16,190,0,0,0.0571,0.3238,0.3095,1,1
12,348,"radio",299,0,0,0,0.0518,0.5925,0.3148,0,1
1,321,"youtube",14,0,0,0,0.0823,0.3882,0.2941,0,0
12,341,"friends/family",0,0,0,0,0.1428,0.2,0.5,0,0
12,343,"blog",0,0,0,0,0.0285,0.6285,0.3571,0,0
12,328,"unknown",0,0,0,0,0,0.35,0.125,0,0
1,320,"podcast",0,0,0,0,0.18,0.14,0.35,0,0
12,330,"unknown",40,52,65,97,0.1387,0.3469,0.2959,1,1
12,355,"unknown",35,0,4,9,0.0285,0.2971,0.2428,0,1
11,365,"unknown",0,0,0,0,0,0.6666,0.3333,0,0
12,343,"friends/family",36,51,11,27,0.0464,0.3535,0.4017,0,1
11,364,"youtube",85,0,0,0,0.2235,0.3411,0.3235,0,0
11,364,"podcast",74,118,32,99,0.1043,0.5565,0.413,0,1
1,323,"podcast",35,27,212,0,0.0514,0.4457,0.3714,0,1
1,322,"podcast",21,243,0,0,0.1142,0.3142,0.3571,0,1
11,359,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,330,"youtube",282,0,0,0,0.45,0.15,0.25,0,1
12,351,"friends/family",38,24,28,51,0,0.2738,0.3153,0,1
12,339,"unknown",0,0,0,0,0,0.275,0.3125,1,0
12,356,"friends/family",0,0,0,0,0,0.2727,0.3636,0,0
12,345,"friends/family",0,0,0,0,0,0.4,0.3,0,0
1,320,"blog",0,0,0,0,0,0.68,0.3,0,0
12,353,"facebook",0,46,63,68,0.0941,0.3333,0.3431,1,1
12,349,"friends/family",7,0,0,0,0.0705,0.3882,0.3235,1,0
1,320,"friends/family",0,0,0,0,0,0.3,0.5,0,0
12,346,"unknown",2,45,0,0,0.1789,0.4105,0.3684,0,0
12,331,"unknown",0,0,0,0,0.1,0.35,0.25,1,0
1,321,"friends/family",0,0,0,0,0,0.4,0.25,0,0
12,356,"youtube",0,0,0,0,0,0.3,0.5,0,0
12,336,"target",69,34,86,0,0.0421,0.5789,0.3684,0,1
1,321,"friends/family",0,0,0,0,0,0.52,0.25,0,0
12,347,"unknown",38,24,6,6,0.0418,0.4604,0.3139,0,1
12,351,"friends/family",0,0,0,0,0,0,0,0,0
12,356,"facebook",0,0,0,0,0,0.6,0.3333,0,0
12,354,"youtube",0,0,0,0,0,0.36,0.25,0,0
11,365,"podcast",36,23,287,0,0.1135,0.4486,0.3783,0,1
1,320,"unknown",12,0,12,47,0.0558,0.3209,0.1744,0,1
1,323,"friends/family",0,0,0,0,0,0.4,0.2,0,0
12,343,"blog",92,226,0,0,0.4363,0.3636,0.3636,0,1
1,321,"unknown",19,134,0,0,0.0521,0.3913,0.2826,0,1
11,357,"friends/family",3,96,0,0,0,0.3636,0.2272,0,1
12,350,"unknown",0,0,0,0,0.16,0,0.3,0,0
1,322,"unknown",0,0,0,0,0.0571,0.3714,0.2857,0,0
11,358,"friends/family",0,0,0,0,0.325,0.125,0.3125,0,0
12,343,"youtube",0,0,0,0,0,0.35,0.125,0,0
12,353,"target",9,0,0,0,0.0625,0.2875,0.375,0,0
12,345,"podcast",0,0,0,0,0.0615,0.2923,0.3846,1,1
11,358,"podcast",183,16,122,0,0.0222,0.4777,0.375,0,1
12,356,"unknown",0,0,0,0,0,0.4235,0.3823,1,0
12,328,"unknown",18,109,0,0,0.12,0.344,0.3,0,1
12,352,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,341,"podcast",0,0,0,0,0,0.325,0.1875,0,0
1,324,"unknown",36,38,19,30,0.0551,0.4724,0.2327,1,1
1,324,"blog",0,0,0,0,0,0.625,0.4375,0,0
11,357,"friends/family",0,0,0,0,0.25,0.3,0.3125,0,0
11,357,"friends/family",0,0,0,0,0.2,0.3,0.375,0,0
12,328,"facebook",0,0,0,0,0.1666,0.3,0.1666,1,0
11,365,"facebook",15,57,70,0,0.024,0.436,0.33,1,1
12,340,"blog",273,0,0,0,0.2307,0.2307,0.2307,0,0
12,331,"target",0,0,0,0,0.0888,0.3777,0.2222,1,0
11,358,"friends/family",0,0,0,0,0,0.4285,0.3571,0,0
12,328,"unknown",327,0,0,0,0.125,0.3,0.1875,0,0
12,340,"facebook",2,220,0,0,0.0095,0.5142,0.3333,0,1
12,355,"podcast",0,0,0,0,0.1666,0.2666,0.4166,1,0
1,321,"facebook",153,0,0,0,0.1111,0.4444,0.2222,1,0
12,335,"friends/family",0,0,0,0,0,0.6,0.4166,0,0
12,326,"blog",0,0,0,0,0.125,0.3,0.4375,0,0
11,359,"podcast",0,0,0,0,0,0.44,0.3,0,0
12,355,"unknown",11,0,0,0,0,0.35,0.375,0,0
12,337,"friends/family",0,0,0,0,0.1,0.275,0.3125,1,0
12,351,"unknown",48,163,69,59,0,0.5348,0.2674,1,1
12,353,"facebook",163,0,0,0,0.275,0.2125,0.25,1,1
12,345,"facebook",7,34,0,0,0.0363,0.2272,0.25,0,0
12,343,"podcast",50,206,28,0,0,0.2714,0.375,1,1
12,352,"friends/family",0,0,0,0,0,0.1714,0.2142,0,0
12,337,"friends/family",0,0,0,0,0.2,0.075,0.3125,0,0
12,347,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,349,"facebook",70,0,0,0,0,0.2571,0.2857,1,0
1,322,"podcast",0,0,0,0,0.1,0.375,0.375,0,0
12,340,"facebook",0,0,0,0,0,0.68,0.4,0,0
12,347,"friends/family",0,0,0,0,0.2666,0.1333,0.3333,0,0
1,322,"friends/family",0,0,0,0,0.1,0.25,0.375,0,0
1,322,"facebook",36,26,129,0,0.1562,0.2,0.3281,0,1
1,323,"friends/family",80,47,89,0,0,0.7894,0.3684,0,1
12,345,"facebook",8,2,334,0,0.1,0.3416,0.375,1,1
11,360,"friends/family",0,6,0,0,0,0.4,0.2738,1,1
12,355,"facebook",0,0,1,0,0.0708,0.3139,0.2974,1,1
1,322,"facebook",0,0,0,0,0,0.2,0.4,0,0
12,328,"unknown",0,0,0,0,0,0.7,0.25,0,0
12,340,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,352,"friends/family",85,262,0,0,0.1,0.24,0.35,1,0
12,346,"youtube",0,0,0,0,0.0142,0.3142,0.3214,1,1
11,358,"friends/family",23,26,31,35,0.0083,0.4083,0.3437,0,1
12,350,"unknown",0,0,0,0,0.125,0.175,0.3125,1,0
12,326,"facebook",32,0,0,0,0.0285,0.4285,0.2857,0,0
11,358,"unknown",0,0,0,0,0.4,0.0888,0.2777,0,0
12,336,"friends/family",0,0,0,0,0,0.38,0.15,0,0
11,366,"unknown",0,0,0,0,0,0.4461,0.423,0,0
12,340,"unknown",0,0,64,41,0.0478,0.426,0.3586,1,1
12,327,"friends/family",0,0,0,0,0.1,0.35,0.125,1,0
12,326,"unknown",0,0,0,0,0.0666,0.3666,0.2916,0,0
12,348,"friends/family",0,0,0,0,0.1333,0,0.4166,0,0
12,348,"friends/family",0,0,0,0,0,0,0,0,0
12,349,"friends/family",0,0,0,0,0,0.4,0.5,0,0
12,344,"youtube",7,12,86,14,0.1222,0.4444,0.3055,1,1
12,326,"friends/family",27,257,0,0,0.0666,0.4866,0.3166,1,1
12,352,"friends/family",0,0,0,0,0.1,0.35,0.3125,0,0
1,325,"friends/family",187,0,0,0,0,0.5866,0.3666,0,0
1,323,"friends/family",0,0,0,0,0.0666,0.3333,0.2916,1,0
12,343,"friends/family",0,0,0,0,0.125,0.225,0.25,1,0
11,365,"target",94,0,0,0,0.2352,0.2823,0.2941,0,1
12,344,"podcast",35,49,67,72,0.0105,0.3473,0.3684,1,1
12,336,"blog",0,0,0,0,0.1,0.275,0.25,1,0
11,362,"unknown",0,0,0,0,0,0.125,0.3125,0,0
12,341,"facebook",0,0,0,0,0.04,0.44,0.2,0,0
12,350,"friends/family",0,0,0,0,0.2285,0.2285,0.4285,1,0
1,324,"podcast",12,0,0,0,0.0714,0.3571,0.3214,0,0
1,321,"unknown",101,60,105,0,0.1105,0.3947,0.2631,1,1
12,352,"podcast",23,79,125,0,0,0.3789,0.2894,0,1
12,341,"friends/family",0,0,0,0,0.1666,0.2666,0.3333,0,0
12,339,"friends/family",0,0,0,0,0,0.3428,0.2857,0,0
12,328,"unknown",77,21,159,0,0.12,0.45,0.3,0,1
12,337,"friends/family",224,0,0,0,0,0.64,0.35,0,1
12,350,"friends/family",162,92,0,0,0,0.4421,0.2631,0,1
12,328,"friends/family",158,0,0,0,0,0.36,0.25,0,0
12,338,"youtube",39,41,35,110,0.1111,0.4148,0.3148,1,1
11,357,"friends/family",61,0,0,0,0.1538,0.4461,0.4615,0,1
12,355,"unknown",0,0,0,0,0,0.2,0.25,0,0
12,353,"unknown",0,0,0,0,0,0,0.5,0,1
12,340,"unknown",11,0,0,0,0.025,0.3,0.3125,0,0
12,349,"unknown",277,0,0,0,0.05,0.2375,0.3437,0,1
12,338,"facebook",10,20,0,0,0,0.4727,0.3181,1,1
11,361,"youtube",0,0,0,0,0,0.4285,0.3214,0,0
12,353,"facebook",0,0,0,0,0,0.52,0.4,0,0
12,352,"youtube",0,199,148,0,0.16,0.2666,0.2666,1,1
12,345,"unknown",35,0,0,0,0,0.7333,0.1666,0,0
12,353,"podcast",331,0,0,0,0.0823,0.4705,0.2941,1,1
1,325,"friends/family",0,0,0,0,0,0.475,0.125,0,0
1,322,"unknown",319,0,0,0,0,0.3142,0.2857,0,1
12,340,"facebook",0,0,0,0,0,0.4,0.1,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,350,"friends/family",15,16,23,61,0.0117,0.4058,0.3088,0,1
12,352,"unknown",47,33,0,0,0.0782,0.313,0.3478,1,1
11,365,"unknown",41,61,13,231,0.0776,0.3641,0.3656,0,1
12,328,"friends/family",0,0,0,0,0,0.35,0.125,0,0
12,337,"friends/family",48,0,0,0,0.0125,0.275,0.3125,0,0
12,336,"friends/family",0,0,0,0,0,0.12,0,0,0
12,353,"unknown",8,14,0,0,0,0.375,0.25,0,0
12,340,"facebook",0,0,0,0,0,0.32,0.4,0,0
1,321,"friends/family",25,44,83,0,0.1259,0.4592,0.3148,0,1
12,327,"friends/family",6,0,0,0,0.08,0.33,0.275,1,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,331,"unknown",29,7,8,0,0.109,0.3,0.3295,1,1
12,349,"facebook",0,0,0,0,0,0.3142,0.2857,0,0
12,334,"blog",0,0,0,0,0,0.6571,0.5,0,0
1,323,"unknown",63,0,0,0,0,0.8,0.5,0,1
12,341,"facebook",0,0,0,0,0.2,0.2,0.5,0,0
12,353,"friends/family",0,0,0,0,0,0.6,0.5,0,0
12,340,"facebook",0,0,0,0,0.125,0.375,0.375,0,0
12,354,"unknown",0,0,0,0,0,0.45,0.3125,0,0
12,353,"unknown",16,0,0,0,0.0294,0.4235,0.3676,1,1
11,361,"friends/family",182,0,0,0,0,0.3555,0.3333,0,0
12,342,"unknown",35,0,30,30,0.1236,0.2789,0.2894,1,1
1,321,"podcast",0,0,0,0,0,0.2666,0.3333,0,0
11,364,"podcast",0,0,0,0,0,0.475,0.375,0,0
12,354,"friends/family",4,2,0,6,0.025,0.405,0.25,0,1
1,323,"unknown",0,0,0,0,0.4,0,0.3333,1,0
12,348,"youtube",13,0,0,0,0,0.3,0.25,0,0
1,322,"unknown",0,191,0,0,0.0742,0.4228,0.2571,0,1
11,360,"unknown",0,0,0,0,0,0.5,0.3333,0,0
12,349,"friends/family",0,0,0,0,0,0.2571,0.1428,0,0
12,328,"friends/family",0,0,0,0,0.1777,0.1555,0.2777,0,0
1,320,"friends/family",0,0,0,0,0.04,0.24,0.4,0,0
12,338,"podcast",0,0,0,0,0.45,0,0.375,0,0
12,342,"friends/family",0,0,0,0,0.2,0.48,0.5,0,0
11,358,"unknown",121,103,105,0,0.0827,0.3517,0.3103,1,1
1,320,"friends/family",14,24,88,0,0.0857,0.3642,0.2678,0,1
12,341,"friends/family",0,0,0,0,0.125,0.375,0.375,1,0
12,336,"radio",22,21,0,0,0,0.5523,0.3809,0,1
12,341,"friends/family",0,0,0,0,0,0,0.5,0,0
12,341,"facebook",0,0,0,0,0,0.55,0.375,0,0
12,334,"friends/family",133,0,0,0,0,0.475,0.2187,1,0
1,323,"youtube",115,68,96,0,0.1272,0.1363,0.2954,0,1
12,336,"friends/family",0,0,0,0,0,0.6857,0.3571,0,0
12,326,"friends/family",0,0,0,0,0,0.4,0.375,0,0
1,324,"friends/family",11,0,83,0,0.0235,0.3882,0.25,1,1
12,344,"friends/family",0,0,0,0,0,0.45,0.3125,0,0
11,359,"podcast",68,0,0,0,0.28,0.18,0.4,0,0
1,323,"friends/family",33,212,0,0,0.025,0.4916,0.3541,0,1
12,353,"unknown",0,0,0,0,0,0.55,0.4375,0,0
12,341,"facebook",0,0,0,0,0.0222,0.4,0.3888,0,0
12,340,"facebook",263,0,0,0,0,0.4461,0.3461,0,0
12,353,"friends/family",0,0,0,0,0,0.475,0.25,0,0
12,337,"unknown",0,0,0,0,0.0666,0.4,0.3333,1,0
12,356,"unknown",9,0,0,0,0,0.3368,0.2368,0,1
12,333,"friends/family",0,0,0,0,0.1,0.5,0.4375,0,0
12,344,"friends/family",0,0,0,0,0.1,0.5,0.3125,0,0
12,349,"friends/family",0,120,95,0,0,0.4303,0.3787,0,1
12,349,"unknown",0,0,0,0,0,0.74,0.3,0,0
12,350,"blog",161,0,0,0,0.1125,0.325,0.375,1,0
12,356,"unknown",0,0,0,0,0.1,0.225,0.25,1,0
1,321,"catalog/mailer",0,0,0,0,0,0.3454,0.2727,0,0
12,335,"friends/family",0,0,0,0,0.3714,0.1428,0.2857,1,0
1,321,"catalog/mailer",0,0,0,0,0,0.4222,0.3333,0,0
11,366,"friends/family",33,59,0,0,0.0947,0.3894,0.3026,1,1
12,339,"podcast",0,0,0,0,0.0333,0.4333,0.4166,0,0
12,326,"unknown",0,0,0,0,0.1,0.3,0.125,0,0
12,328,"unknown",33,29,0,0,0.038,0.2857,0.3571,0,1
11,358,"podcast",41,29,28,58,0.0947,0.3333,0.2719,0,1
12,326,"youtube",60,104,0,0,0,0.7142,0.4285,0,0
11,358,"friends/family",6,59,0,0,0.1916,0.3416,0.3541,1,1
12,339,"facebook",62,0,0,0,0.3333,0.4,0.5,0,0
12,356,"unknown",137,95,0,0,0.1363,0.1909,0.3181,0,1
11,360,"friends/family",0,0,0,0,0.1142,0.3142,0.3571,0,0
12,327,"unknown",33,16,25,26,0.2066,0.2066,0.4666,0,1
12,329,"friends/family",24,54,75,0,0,0.64,0.1,0,1
11,359,"unknown",0,0,0,0,0,0.3333,0.3333,0,0
12,354,"unknown",0,0,0,0,0,0.3,0.2916,0,0
12,356,"friends/family",0,0,0,0,0.1142,0.6,0.4285,0,0
12,337,"podcast",0,0,0,0,0.3333,0.4,0.5,0,0
12,343,"friends/family",0,0,0,0,0,0.4,0.5,0,0
12,354,"unknown",16,0,0,0,0.0526,0.4,0.3421,0,0
12,344,"unknown",0,0,0,0,0.1,0.5,0.4375,0,0
12,350,"facebook",27,0,0,0,0.08,0.26,0.25,1,0
12,346,"friends/family",22,65,0,0,0,0.4315,0.2368,0,1
12,329,"friends/family",15,0,0,0,0,0.4,0.3888,0,0
11,362,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,333,"friends/family",0,0,0,0,0.1111,0.1111,0.2222,1,0
12,337,"friends/family",10,5,0,0,0.006,0.5272,0.3484,0,1
1,321,"friends/family",0,0,0,0,0.1333,0.4,0.3333,0,0
12,338,"unknown",9,0,0,0,0,0.1333,0.3333,0,1
1,322,"podcast",76,184,0,0,0.1384,0.3692,0.2884,1,1
1,324,"unknown",0,0,0,0,0.0222,0.4666,0.2777,1,0
12,335,"podcast",70,0,0,0,0,0.4555,0.4444,0,1
12,338,"friends/family",0,0,0,0,0,0,0.5,0,0
12,354,"podcast",18,20,9,30,0.0202,0.6075,0.3101,1,1
12,333,"friends/family",168,87,0,0,0,0.3428,0.3333,1,1
1,321,"unknown",90,0,0,0,0.125,0.35,0.3125,0,0
12,352,"friends/family",0,0,0,0,0,0.4,0.3333,0,0
12,346,"unknown",0,0,0,0,0.062,0.2965,0.3793,0,1
1,320,"friends/family",0,0,0,0,0,0.36,0.4,0,0
12,348,"unknown",0,0,0,0,0,0.5142,0.3571,0,0
12,354,"unknown",44,59,12,21,0,0.52,0.2166,0,1
11,358,"target",0,0,0,0,0.3111,0.1333,0.3888,0,0
11,366,"friends/family",0,0,0,0,0,0.4,0.4375,0,0
1,320,"youtube",104,0,0,0,0,0.3142,0.5,0,0
12,347,"facebook",6,11,2,7,0.0487,0.3951,0.2682,1,1
12,334,"friends/family",22,2,17,23,0.0103,0.3275,0.4137,1,1
12,326,"youtube",20,28,17,183,0.0956,0.3869,0.3043,0,1
12,334,"youtube",0,0,0,0,0.1,0.35,0.3125,1,0
12,338,"unknown",0,0,0,0,0,0.36,0.4,1,0
12,339,"blog",25,11,10,84,0.0097,0.4,0.3658,0,1
12,340,"blog",6,8,2,5,0.0406,0.3389,0.3559,1,1
12,335,"youtube",0,0,0,0,0.08,0.32,0.25,1,0
12,340,"friends/family",16,26,57,28,0.0295,0.4426,0.295,1,1
12,352,"unknown",2,56,0,0,0.1296,0.2851,0.3333,1,1
12,351,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,349,"facebook",0,0,0,0,0,0.1111,0.2222,1,0
11,362,"podcast",0,0,0,0,0,0.2888,0.3888,0,0
1,320,"catalog/mailer",0,0,0,0,0.36,0.24,0.4,0,0
12,344,"facebook",0,0,0,0,0,0.375,0.25,0,0
12,348,"facebook",0,0,0,0,0,0.275,0.3125,1,0
11,359,"friends/family",0,108,57,41,0.0367,0.5836,0.2857,1,1
12,351,"friends/family",0,0,0,0,0.1428,0.4,0.3571,1,0
12,340,"facebook",0,0,0,0,0.0086,0.3739,0.3913,0,1
12,332,"friends/family",11,0,0,0,0,0.54,0.3,0,0
12,349,"podcast",43,17,92,125,0.078,0.4829,0.3414,0,1
11,359,"podcast",30,70,40,59,0.0682,0.4117,0.3,1,1
12,334,"friends/family",183,0,0,0,0.02,0.34,0.3,0,0
12,334,"podcast",172,14,42,0,0.0695,0.4434,0.3043,0,1
12,326,"catalog/mailer",104,0,0,0,0,0.32,0.2,0,1
12,350,"podcast",0,0,0,0,0.1,0.375,0.4375,0,0
12,340,"friends/family",0,0,0,0,0.025,0.55,0.375,0,0
12,331,"radio",47,269,0,0,0.1151,0.3575,0.2424,1,1
12,352,"youtube",30,104,0,0,0.0818,0.4636,0.3181,1,1
12,353,"friends/family",0,0,0,0,0,0.3428,0.3571,0,0
12,340,"unknown",0,0,0,0,0.02,0.46,0.35,0,0
12,349,"friends/family",0,0,0,0,0.1428,0.4,0.3571,0,0
12,352,"unknown",0,0,0,0,0,0.55,0.25,0,0
11,364,"friends/family",184,0,0,0,0.225,0.375,0.4375,0,0
1,322,"friends/family",311,0,0,0,0.1058,0.4235,0.2941,0,1
12,349,"unknown",0,0,0,0,0,0.44,0.4,0,0
12,326,"friends/family",0,0,0,0,0.25,0.4,0.375,0,0
11,359,"unknown",53,55,127,60,0.0294,0.5117,0.3382,0,1
12,350,"podcast",108,25,91,67,0.0285,0.4,0.3214,0,1
12,353,"friends/family",0,0,0,0,0.125,0.2,0.3125,1,0
12,344,"unknown",0,0,0,0,0,0.4,0.4375,0,0
11,362,"unknown",0,0,0,0,0.1111,0.3555,0.2777,1,0
11,357,"unknown",0,0,0,0,0,0.2888,0.3333,0,0
1,322,"catalog/mailer",0,0,0,0,0,0.32,0.3,0,0
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,349,"friends/family",34,0,0,0,0.2666,0.0888,0.3333,0,0
12,326,"unknown",19,0,0,0,0,0.525,0.3437,0,0
12,338,"facebook",0,0,0,0,0,0.4,0.3,1,0
12,330,"youtube",0,0,0,0,0.1,0.5,0.375,0,0
12,340,"unknown",0,0,0,0,0.32,0.16,0.4,0,0
11,360,"podcast",0,0,0,0,0.2,0.26,0.3,0,0
12,326,"friends/family",52,3,0,0,0.1,0.3625,0.3437,0,0
12,344,"unknown",0,0,0,0,0,0.2857,0.2857,0,0
12,326,"friends/family",0,0,0,0,0.025,0.45,0.25,1,0
12,335,"podcast",32,0,0,0,0.0714,0.3857,0.4285,0,1
12,342,"unknown",0,0,0,0,0,0.52,0.5,0,0
11,361,"unknown",0,0,0,0,0,0.35,0.25,0,0
12,342,"friends/family",0,0,0,0,0,0.2923,0.3076,1,0
12,346,"friends/family",0,0,0,0,0.1,0.2888,0.3055,1,1
12,342,"facebook",202,0,0,0,0,0.375,0.3437,0,0
1,325,"friends/family",0,0,0,0,0,0.5333,0.25,1,0
12,352,"unknown",0,0,0,0,0.125,0.275,0.375,0,0
12,356,"unknown",111,100,99,0,0.0052,0.6789,0.3684,1,1
12,339,"unknown",0,0,0,0,0.2857,0.3428,0.3571,0,0
12,342,"unknown",339,0,0,0,0.0117,0.4588,0.4117,1,1
11,366,"podcast",31,72,0,0,0,0.3846,0.2307,0,0
12,341,"unknown",0,0,0,0,0.0222,0.2666,0.3333,0,0
12,328,"podcast",40,41,148,28,0.2424,0.2787,0.3181,1,1
12,340,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,341,"friends/family",0,0,0,0,0,0.275,0.3125,1,0
12,351,"unknown",151,130,0,0,0.0888,0.4666,0.3611,0,1
1,324,"youtube",0,0,0,0,0,0.5,0.25,0,0
12,356,"unknown",0,0,0,0,0,0.7142,0.3571,0,0
12,337,"facebook",0,0,0,0,0,0.4,0.5,0,0
1,324,"podcast",19,48,29,183,0.175,0.5,0.375,0,1
1,323,"unknown",32,0,0,0,0,0.5692,0.4615,0,1
12,348,"friends/family",29,88,0,0,0,0.6153,0.3846,0,1
1,321,"facebook",0,0,0,0,0,0.4222,0.3333,0,0
12,334,"unknown",0,0,0,0,0.1,0.35,0.3125,1,0
12,348,"unknown",0,0,0,0,0,0,0,0,0
12,342,"facebook",0,0,0,0,0,0.275,0.3125,1,0
12,339,"facebook",0,0,0,0,0.1333,0.0666,0.3333,0,0
12,338,"youtube",0,0,0,0,0,0.275,0.3125,1,0
12,355,"podcast",0,0,0,0,0,0.24,0.2,0,0
11,358,"facebook",125,0,0,0,0.1333,0.2222,0.2777,0,0
12,352,"unknown",10,3,4,7,0.0809,0.4033,0.2933,1,1
12,327,"friends/family",0,0,0,0,0.062,0.1586,0.3275,0,1
12,349,"friends/family",0,0,0,0,0.2,0.2444,0.3333,0,0
1,324,"catalog/mailer",17,18,31,12,0.0578,0.3736,0.2236,1,1
12,339,"youtube",9,0,0,0,0,0.3272,0.25,1,1
11,364,"unknown",0,0,0,0,0,0.2,0.25,0,0
12,344,"facebook",147,157,0,0,0.1933,0.3,0.3166,0,1
11,366,"unknown",16,13,0,0,0,0.4857,0.3928,0,0
11,366,"radio",80,0,0,0,0.1052,0.3368,0.3421,0,0
12,343,"friends/family",206,0,0,0,0.0761,0.4857,0.2619,1,1
12,339,"friends/family",0,0,0,0,0.1,0.26,0.25,0,0
11,359,"unknown",152,0,0,0,0.2307,0.3384,0.3461,0,0
12,338,"friends/family",49,0,0,0,0,0.3454,0.2727,1,0
12,353,"friends/family",0,0,9,16,0.081,0.1783,0.2702,1,1
12,326,"unknown",96,79,25,29,0,0.3272,0.3636,0,1
1,321,"unknown",0,0,0,0,0,0.35,0.125,0,0
12,351,"unknown",0,0,0,0,0,0,0,0,0
12,352,"youtube",0,0,0,0,0.0526,0.2947,0.2894,1,0
1,320,"friends/family",256,0,0,0,0.1,0.5,0.375,0,0
12,347,"friends/family",0,0,0,0,0,0.4857,0.4285,0,0
11,359,"friends/family",0,0,0,0,0.1111,0.2222,0.3333,1,0
12,334,"facebook",0,0,0,0,0,0.625,0.375,0,0
12,340,"friends/family",0,0,0,0,0,0.4666,0.25,0,0
12,343,"friends/family",0,0,0,0,0.0533,0.3333,0.3333,1,0
12,350,"friends/family",0,0,0,0,0.0888,0.3555,0.3333,0,0
11,360,"facebook",0,1,4,5,0.0163,0.2938,0.3469,0,1
1,323,"unknown",16,0,0,0,0.3238,0.3333,0.3809,1,1
12,351,"podcast",44,29,115,99,0.04,0.55,0.425,0,1
12,338,"radio",0,0,0,0,0,0.28,0.4,0,0
12,353,"target",153,0,0,0,0,0.4888,0.3055,0,0
12,346,"unknown",0,38,4,32,0.1723,0.323,0.323,1,1
1,324,"friends/family",57,132,0,83,0.22,0.51,0.3,0,1
12,328,"facebook",0,0,0,0,0,0.35,0.125,0,0
12,345,"friends/family",0,0,0,0,0,0.6666,0.4166,0,0
12,328,"unknown",21,40,0,0,0,0.5034,0.362,0,1
11,357,"unknown",0,0,0,0,0.038,0.2952,0.2857,0,1
12,337,"friends/family",0,0,0,0,0,0.5666,0.3333,1,0
1,320,"unknown",0,0,0,0,0,0.425,0.3125,0,0
12,356,"friends/family",0,0,0,0,0,0.425,0.375,0,0
11,365,"facebook",0,0,0,0,0.125,0.525,0.4375,0,0
12,347,"unknown",47,0,0,0,0,0.2962,0.3333,1,1
12,356,"unknown",16,0,0,0,0.0411,0.347,0.3088,1,1
11,366,"unknown",0,0,0,0,0.2857,0.3714,0.4285,0,0
11,358,"unknown",0,0,0,0,0.1,0.26,0.2,1,0
12,328,"unknown",125,138,0,0,0.0952,0.4476,0.238,0,1
11,357,"unknown",33,73,28,29,0.2055,0.4388,0.3055,0,1
11,359,"unknown",0,0,0,0,0.125,0.4,0.3125,0,0
12,355,"target",0,0,0,0,0.2666,0,0.3333,0,0
12,327,"unknown",0,0,0,0,0,0.6666,0.5,0,0
12,339,"unknown",46,59,0,0,0.02,0.44,0.45,0,0
12,338,"facebook",179,138,0,0,0,0.2555,0.3611,1,1
11,361,"podcast",54,0,0,0,0.1,0.14,0.35,0,0
12,337,"unknown",27,19,40,59,0.0727,0.4701,0.2922,1,1
12,341,"blog",0,0,0,0,0.0285,0.2571,0.3571,0,0
12,351,"facebook",0,0,0,0,0.2,0.58,0.45,0,0
12,340,"unknown",9,0,0,0,0.025,0.3,0.3125,0,0
12,333,"unknown",0,0,0,0,0.0888,0.2666,0.2777,1,0
11,361,"facebook",17,0,0,0,0.0727,0.3636,0.409,0,0
12,344,"friends/family",0,0,0,0,0,0,0.5,0,0
11,366,"unknown",0,0,0,0,0,0.325,0.3125,0,0
12,343,"unknown",0,0,0,0,0,0.3454,0.3181,1,0
